_id,Year,Month,Station_Name,Leaving_Status,Num_of_Traffic
1905,2016,1,Ofakim,Late,6
1906,2016,1,Ofakim,In-Time,38
1907,2016,1,Ashdod_Ad_Halom,Late,58
1908,2016,1,Ashdod_Ad_Halom,In-Time,1744
1909,2016,1,Ashdod_Ad_Halom,Precede,135
1910,2016,1,Ashkelon,Late,33
1911,2016,1,Ashkelon,In-Time,1840
1912,2016,1,Ashkelon,Precede,144
1913,2016,1,Beer_Yaacov,Late,19
1914,2016,1,Beer_Yaacov,In-Time,1074
1915,2016,1,Beer_Yaacov,Precede,41
1916,2016,1,Beer_Sheva_Center,Late,91
1917,2016,1,Beer_Sheva_Center,In-Time,1921
1918,2016,1,Beer_Sheva_North,Late,94
1919,2016,1,Beer_Sheva_North,In-Time,2084
1920,2016,1,Beer_Sheva_North,Precede,53
1921,2016,1,Beit_Yeoshua,Late,39
1922,2016,1,Beit_Yeoshua,In-Time,1578
1923,2016,1,Beit_Yeoshua,Precede,331
1924,2016,1,Beit_Shemesh,Late,43
1925,2016,1,Beit_Shemesh,In-Time,433
1926,2016,1,Beit_Shemesh,Precede,17
1927,2016,1,Bnei_Brak,Late,14
1928,2016,1,Bnei_Brak,In-Time,1317
1929,2016,1,Bnei_Brak,Precede,671
1930,2016,1,Binyamina,Late,111
1931,2016,1,Binyamina,In-Time,2560
1932,2016,1,Binyamina,Precede,54
1933,2016,1,Bat_Galim,Late,80
1934,2016,1,Bat_Galim,In-Time,2592
1935,2016,1,Bat_Galim,Precede,257
1936,2016,1,Bat_Yam_Yoseftal,Late,45
1937,2016,1,Bat_Yam_Yoseftal,In-Time,738
1938,2016,1,Bat_Yam_Yoseftal,Precede,412
1939,2016,1,Bat_Yam_Komemiyut,Late,45
1940,2016,1,Bat_Yam_Komemiyut,In-Time,878
1941,2016,1,Bat_Yam_Komemiyut,Precede,406
1942,2016,1,Dimona,Late,7
1943,2016,1,Dimona,In-Time,112
1944,2016,1,Hod_HaSharon,Late,14
1945,2016,1,Hod_HaSharon,In-Time,1308
1946,2016,1,Hertzliya,Late,83
1947,2016,1,Hertzliya,In-Time,2179
1948,2016,1,Hertzliya,Precede,348
1949,2016,1,Hedera_West,Late,57
1950,2016,1,Hedera_West,In-Time,1284
1951,2016,1,Hedera_West,Precede,69
1952,2016,1,Holon_Wolfson,Late,24
1953,2016,1,Holon_Wolfson,In-Time,996
1954,2016,1,Holon_Wolfson,Precede,369
1955,2016,1,Haifa_Hof_Hak'armel,Late,107
1956,2016,1,Haifa_Hof_Hak'armel,In-Time,2867
1957,2016,1,Haifa_Hof_Hak'armel,Precede,121
1958,2016,1,Haifa_Hutzot_Hamifratz,Late,30
1959,2016,1,Haifa_Hutzot_Hamifratz,In-Time,1788
1960,2016,1,Haifa_Hutzot_Hamifratz,Precede,48
1961,2016,1,Haifa_Central,Late,93
1962,2016,1,Haifa_Central,In-Time,3025
1963,2016,1,Haifa_Central,Precede,35
1964,2016,1,Yavneh_East,Late,10
1965,2016,1,Yavneh_East,In-Time,306
1966,2016,1,Yavneh_East,Precede,480
1967,2016,1,Yavneh_West,Late,41
1968,2016,1,Yavneh_West,In-Time,871
1969,2016,1,Yavneh_West,Precede,160
1970,2016,1,Jerusalem_Zoo,Late,8
1971,2016,1,Jerusalem_Zoo,In-Time,141
1972,2016,1,Jerusalem_Zoo,Precede,58
1973,2016,1,Jerusalem_Malha,Late,21
1974,2016,1,Jerusalem_Malha,In-Time,435
1975,2016,1,Jerusalem_Malha,Precede,1
1976,2016,1,Kefar_Habbad,Late,15
1977,2016,1,Kefar_Habbad,In-Time,713
1978,2016,1,Kefar_Habbad,Precede,6
1979,2016,1,Kefar_Sabba,Late,20
1980,2016,1,Kefar_Sabba,In-Time,1303
1981,2016,1,Kefar_Sabba,Precede,707
1982,2016,1,Lehavim_Rahat,Late,49
1983,2016,1,Lehavim_Rahat,In-Time,741
1984,2016,1,Lehavim_Rahat,Precede,17
1985,2016,1,Lod,Late,111
1986,2016,1,Lod,In-Time,3407
1987,2016,1,Lod,Precede,351
1988,2016,1,Lod_Ganei_Aviv,Late,21
1989,2016,1,Lod_Ganei_Aviv,In-Time,400
1990,2016,1,Lod_Ganei_Aviv,Precede,379
1991,2016,1,Modiin_Center,Late,25
1992,2016,1,Modiin_Center,In-Time,1541
1993,2016,1,Haifa_Merkazit_Mifratz_Hof,Late,49
1994,2016,1,Haifa_Merkazit_Mifratz_Hof,In-Time,2581
1995,2016,1,Haifa_Merkazit_Mifratz_Hof,Precede,20
1996,2016,1,Nahariya,Late,41
1997,2016,1,Nahariya,In-Time,2024
1998,2016,1,Ben_Gurion_Airport,Late,52
1999,2016,1,Ben_Gurion_Airport,In-Time,1703
2000,2016,1,Ben_Gurion_Airport,Precede,30
2001,2016,1,Netivot,Late,33
2002,2016,1,Netivot,In-Time,880
2003,2016,1,Netivot,Precede,54
2004,2016,1,Netanya,Late,62
2005,2016,1,Netanya,In-Time,2166
2006,2016,1,Netanya,Precede,64
2007,2016,1,Petah_Tikva_Sgula,Late,16
2008,2016,1,Petah_Tikva_Sgula,In-Time,1328
2009,2016,1,Petah_Tikva_Sgula,Precede,691
2010,2016,1,Acre,Late,48
2011,2016,1,Acre,In-Time,2283
2012,2016,1,Acre,Precede,32
2013,2016,1,Atlit,Late,16
2014,2016,1,Atlit,In-Time,794
2015,2016,1,Atlit,Precede,15
2016,2016,1,Paate_Modin,Late,37
2017,2016,1,Paate_Modin,In-Time,1457
2018,2016,1,Paate_Modin,Precede,69
2019,2016,1,Holon_Junction,Late,26
2020,2016,1,Holon_Junction,In-Time,981
2021,2016,1,Holon_Junction,Precede,357
2022,2016,1,Cesarea_Pardes_Hanna,Late,35
2023,2016,1,Cesarea_Pardes_Hanna,In-Time,843
2024,2016,1,Cesarea_Pardes_Hanna,Precede,157
2025,2016,1,Kriyat_Arie,Late,41
2026,2016,1,Kriyat_Arie,In-Time,244
2027,2016,1,Kriyat_Arie,Precede,1449
2028,2016,1,Kriyat_Gat,Late,63
2029,2016,1,Kriyat_Gat,In-Time,1002
2030,2016,1,Kriyat_Gat,Precede,27
2031,2016,1,Kriyat_Haim,Late,35
2032,2016,1,Kriyat_Haim,In-Time,1320
2033,2016,1,Kriyat_Haim,Precede,539
2034,2016,1,Kriyat_Motzkin,Late,55
2035,2016,1,Kriyat_Motzkin,In-Time,1855
2036,2016,1,Kriyat_Motzkin,Precede,729
2037,2016,1,Rosh_Haayin_North,Late,19
2038,2016,1,Rosh_Haayin_North,In-Time,1296
2039,2016,1,Rosh_Haayin_North,Precede,711
2040,2016,1,Rishonim,Late,7
2041,2016,1,Rishonim,In-Time,680
2042,2016,1,Rehovot,Late,25
2043,2016,1,Rehovot,In-Time,1299
2044,2016,1,Rehovot,Precede,193
2045,2016,1,Ramla,Late,65
2046,2016,1,Ramla,In-Time,633
2047,2016,1,Ramla,Precede,621
2048,2016,1,Rishon_Leziyyon_Moshe_Dayan,Late,56
2049,2016,1,Rishon_Leziyyon_Moshe_Dayan,In-Time,1126
2050,2016,1,Rishon_Leziyyon_Moshe_Dayan,Precede,362
2051,2016,1,Sderot,Late,25
2052,2016,1,Sderot,In-Time,774
2053,2016,1,Sderot,Precede,165
2054,2016,1,Tel_Aviv_University,Late,152
2055,2016,1,Tel_Aviv_University,In-Time,5743
2056,2016,1,Tel_Aviv_University,Precede,970
2057,2016,1,Tel_Aviv_Haagana,Late,221
2058,2016,1,Tel_Aviv_Haagana,In-Time,5906
2059,2016,1,Tel_Aviv_Haagana,Precede,730
2060,2016,1,Tel_Aviv_Hashalom,Late,206
2061,2016,1,Tel_Aviv_Hashalom,In-Time,5763
2062,2016,1,Tel_Aviv_Hashalom,Precede,1093
2063,2016,1,Tel_Aviv_Center,Late,248
2064,2016,1,Tel_Aviv_Center,In-Time,5380
2065,2016,1,Tel_Aviv_Center,Precede,1677
2066,2016,2,Ofakim,Late,26
2067,2016,2,Ofakim,In-Time,835
2068,2016,2,Ofakim,Precede,3
2069,2016,2,Ashdod_Ad_Halom,Late,73
2070,2016,2,Ashdod_Ad_Halom,In-Time,1639
2071,2016,2,Ashdod_Ad_Halom,Precede,126
2072,2016,2,Ashkelon,Late,52
2073,2016,2,Ashkelon,In-Time,1756
2074,2016,2,Ashkelon,Precede,145
2075,2016,2,Beer_Yaacov,Late,12
2076,2016,2,Beer_Yaacov,In-Time,1049
2077,2016,2,Beer_Yaacov,Precede,51
2078,2016,2,Beer_Sheva_Center,Late,63
2079,2016,2,Beer_Sheva_Center,In-Time,1846
2080,2016,2,Beer_Sheva_Center,Precede,2
2081,2016,2,Beer_Sheva_North,Late,69
2082,2016,2,Beer_Sheva_North,In-Time,2051
2083,2016,2,Beer_Sheva_North,Precede,59
2084,2016,2,Beit_Yeoshua,Late,42
2085,2016,2,Beit_Yeoshua,In-Time,1475
2086,2016,2,Beit_Yeoshua,Precede,342
2087,2016,2,Beit_Shemesh,Late,31
2088,2016,2,Beit_Shemesh,In-Time,453
2089,2016,2,Beit_Shemesh,Precede,15
2090,2016,2,Bnei_Brak,Late,20
2091,2016,2,Bnei_Brak,In-Time,1366
2092,2016,2,Bnei_Brak,Precede,565
2093,2016,2,Binyamina,Late,86
2094,2016,2,Binyamina,In-Time,2481
2095,2016,2,Binyamina,Precede,94
2096,2016,2,Bat_Galim,Late,67
2097,2016,2,Bat_Galim,In-Time,2538
2098,2016,2,Bat_Galim,Precede,332
2099,2016,2,Bat_Yam_Yoseftal,Late,66
2100,2016,2,Bat_Yam_Yoseftal,In-Time,668
2101,2016,2,Bat_Yam_Yoseftal,Precede,403
2102,2016,2,Bat_Yam_Komemiyut,Late,62
2103,2016,2,Bat_Yam_Komemiyut,In-Time,787
2104,2016,2,Bat_Yam_Komemiyut,Precede,407
2105,2016,2,Dimona,Late,5
2106,2016,2,Dimona,In-Time,101
2107,2016,2,Dimona,Precede,1
2108,2016,2,Hod_HaSharon,Late,19
2109,2016,2,Hod_HaSharon,In-Time,1247
2110,2016,2,Hertzliya,Late,76
2111,2016,2,Hertzliya,In-Time,2231
2112,2016,2,Hertzliya,Precede,382
2113,2016,2,Hedera_West,Late,48
2114,2016,2,Hedera_West,In-Time,1160
2115,2016,2,Hedera_West,Precede,126
2116,2016,2,Holon_Wolfson,Late,38
2117,2016,2,Holon_Wolfson,In-Time,943
2118,2016,2,Holon_Wolfson,Precede,353
2119,2016,2,Haifa_Hof_Hak'armel,Late,86
2120,2016,2,Haifa_Hof_Hak'armel,In-Time,2777
2121,2016,2,Haifa_Hof_Hak'armel,Precede,229
2122,2016,2,Haifa_Hutzot_Hamifratz,Late,35
2123,2016,2,Haifa_Hutzot_Hamifratz,In-Time,1752
2124,2016,2,Haifa_Hutzot_Hamifratz,Precede,51
2125,2016,2,Haifa_Central,Late,86
2126,2016,2,Haifa_Central,In-Time,2969
2127,2016,2,Haifa_Central,Precede,64
2128,2016,2,Yavneh_East,Late,11
2129,2016,2,Yavneh_East,In-Time,290
2130,2016,2,Yavneh_East,Precede,484
2131,2016,2,Yavneh_West,Late,58
2132,2016,2,Yavneh_West,In-Time,823
2133,2016,2,Yavneh_West,Precede,150
2134,2016,2,Jerusalem_Zoo,Late,3
2135,2016,2,Jerusalem_Zoo,In-Time,153
2136,2016,2,Jerusalem_Zoo,Precede,63
2137,2016,2,Jerusalem_Malha,Late,7
2138,2016,2,Jerusalem_Malha,In-Time,458
2139,2016,2,Jerusalem_Malha,Precede,1
2140,2016,2,Kefar_Habbad,Late,11
2141,2016,2,Kefar_Habbad,In-Time,672
2142,2016,2,Kefar_Habbad,Precede,11
2143,2016,2,Kefar_Sabba,Late,19
2144,2016,2,Kefar_Sabba,In-Time,1290
2145,2016,2,Kefar_Sabba,Precede,666
2146,2016,2,Lehavim_Rahat,Late,26
2147,2016,2,Lehavim_Rahat,In-Time,736
2148,2016,2,Lehavim_Rahat,Precede,14
2149,2016,2,Lod,Late,95
2150,2016,2,Lod,In-Time,3335
2151,2016,2,Lod,Precede,326
2152,2016,2,Lod_Ganei_Aviv,Late,15
2153,2016,2,Lod_Ganei_Aviv,In-Time,360
2154,2016,2,Lod_Ganei_Aviv,Precede,333
2155,2016,2,Modiin_Center,Late,11
2156,2016,2,Modiin_Center,In-Time,1515
2157,2016,2,Haifa_Merkazit_Mifratz_Hof,Late,43
2158,2016,2,Haifa_Merkazit_Mifratz_Hof,In-Time,2543
2159,2016,2,Haifa_Merkazit_Mifratz_Hof,Precede,29
2160,2016,2,Nahariya,Late,44
2161,2016,2,Nahariya,In-Time,1955
2162,2016,2,Nahariya,Precede,1
2163,2016,2,Ben_Gurion_Airport,Late,29
2164,2016,2,Ben_Gurion_Airport,In-Time,1669
2165,2016,2,Ben_Gurion_Airport,Precede,46
2166,2016,2,Netivot,Late,44
2167,2016,2,Netivot,In-Time,829
2168,2016,2,Netivot,Precede,53
2169,2016,2,Netanya,Late,51
2170,2016,2,Netanya,In-Time,2095
2171,2016,2,Netanya,Precede,99
2172,2016,2,Petah_Tikva_Sgula,Late,16
2173,2016,2,Petah_Tikva_Sgula,In-Time,1318
2174,2016,2,Petah_Tikva_Sgula,Precede,653
2175,2016,2,Acre,Late,50
2176,2016,2,Acre,In-Time,2190
2177,2016,2,Acre,Precede,64
2178,2016,2,Atlit,Late,17
2179,2016,2,Atlit,In-Time,763
2180,2016,2,Atlit,Precede,41
2181,2016,2,Paate_Modin,Late,21
2182,2016,2,Paate_Modin,In-Time,1435
2183,2016,2,Paate_Modin,Precede,79
2184,2016,2,Holon_Junction,Late,36
2185,2016,2,Holon_Junction,In-Time,955
2186,2016,2,Holon_Junction,Precede,323
2187,2016,2,Cesarea_Pardes_Hanna,Late,29
2188,2016,2,Cesarea_Pardes_Hanna,In-Time,790
2189,2016,2,Cesarea_Pardes_Hanna,Precede,161
2190,2016,2,Kriyat_Arie,Late,62
2191,2016,2,Kriyat_Arie,In-Time,246
2192,2016,2,Kriyat_Arie,Precede,1398
2193,2016,2,Kriyat_Gat,Late,31
2194,2016,2,Kriyat_Gat,In-Time,997
2195,2016,2,Kriyat_Gat,Precede,74
2196,2016,2,Kriyat_Haim,Late,40
2197,2016,2,Kriyat_Haim,In-Time,1319
2198,2016,2,Kriyat_Haim,Precede,492
2199,2016,2,Kriyat_Motzkin,Late,55
2200,2016,2,Kriyat_Motzkin,In-Time,1872
2201,2016,2,Kriyat_Motzkin,Precede,668
2202,2016,2,Rosh_Haayin_North,Late,20
2203,2016,2,Rosh_Haayin_North,In-Time,1288
2204,2016,2,Rosh_Haayin_North,Precede,666
2205,2016,2,Rishonim,Late,6
2206,2016,2,Rishonim,In-Time,657
2207,2016,2,Rishonim,Precede,2
2208,2016,2,Rehovot,Late,20
2209,2016,2,Rehovot,In-Time,1257
2210,2016,2,Rehovot,Precede,198
2211,2016,2,Ramla,Late,56
2212,2016,2,Ramla,In-Time,609
2213,2016,2,Ramla,Precede,654
2214,2016,2,Rishon_Leziyyon_Moshe_Dayan,Late,76
2215,2016,2,Rishon_Leziyyon_Moshe_Dayan,In-Time,1032
2216,2016,2,Rishon_Leziyyon_Moshe_Dayan,Precede,367
2217,2016,2,Sderot,Late,42
2218,2016,2,Sderot,In-Time,685
2219,2016,2,Sderot,Precede,172
2220,2016,2,Tel_Aviv_University,Late,140
2221,2016,2,Tel_Aviv_University,In-Time,5645
2222,2016,2,Tel_Aviv_University,Precede,997
2223,2016,2,Tel_Aviv_Haagana,Late,215
2224,2016,2,Tel_Aviv_Haagana,In-Time,5772
2225,2016,2,Tel_Aviv_Haagana,Precede,731
2226,2016,2,Tel_Aviv_Hashalom,Late,205
2227,2016,2,Tel_Aviv_Hashalom,In-Time,5540
2228,2016,2,Tel_Aviv_Hashalom,Precede,1103
2229,2016,2,Tel_Aviv_Center,Late,214
2230,2016,2,Tel_Aviv_Center,In-Time,5072
2231,2016,2,Tel_Aviv_Center,Precede,1732
2232,2016,3,Ofakim,Late,29
2233,2016,3,Ofakim,In-Time,989
2234,2016,3,Ofakim,Precede,6
2235,2016,3,Ashdod_Ad_Halom,Late,78
2236,2016,3,Ashdod_Ad_Halom,In-Time,1763
2237,2016,3,Ashdod_Ad_Halom,Precede,86
2238,2016,3,Ashkelon,Late,63
2239,2016,3,Ashkelon,In-Time,1901
2240,2016,3,Ashkelon,Precede,105
2241,2016,3,Beer_Yaacov,Late,19
2242,2016,3,Beer_Yaacov,In-Time,1034
2243,2016,3,Beer_Yaacov,Precede,56
2244,2016,3,Beer_Sheva_Center,Late,96
2245,2016,3,Beer_Sheva_Center,In-Time,2002
2246,2016,3,Beer_Sheva_Center,Precede,6
2247,2016,3,Beer_Sheva_North,Late,89
2248,2016,3,Beer_Sheva_North,In-Time,2256
2249,2016,3,Beer_Sheva_North,Precede,43
2250,2016,3,Beit_Yeoshua,Late,41
2251,2016,3,Beit_Yeoshua,In-Time,1600
2252,2016,3,Beit_Yeoshua,Precede,305
2253,2016,3,Beit_Shemesh,Late,42
2254,2016,3,Beit_Shemesh,In-Time,256
2255,2016,3,Beit_Shemesh,Precede,6
2256,2016,3,Bnei_Brak,Late,41
2257,2016,3,Bnei_Brak,In-Time,1658
2258,2016,3,Bnei_Brak,Precede,399
2259,2016,3,Binyamina,Late,85
2260,2016,3,Binyamina,In-Time,2592
2261,2016,3,Binyamina,Precede,109
2262,2016,3,Bat_Galim,Late,70
2263,2016,3,Bat_Galim,In-Time,2776
2264,2016,3,Bat_Galim,Precede,310
2265,2016,3,Bat_Yam_Yoseftal,Late,74
2266,2016,3,Bat_Yam_Yoseftal,In-Time,956
2267,2016,3,Bat_Yam_Yoseftal,Precede,321
2268,2016,3,Bat_Yam_Komemiyut,Late,68
2269,2016,3,Bat_Yam_Komemiyut,In-Time,1050
2270,2016,3,Bat_Yam_Komemiyut,Precede,346
2271,2016,3,Dimona,Late,7
2272,2016,3,Dimona,In-Time,122
2273,2016,3,Dimona,Precede,1
2274,2016,3,Hod_HaSharon,Late,32
2275,2016,3,Hod_HaSharon,In-Time,1328
2276,2016,3,Hertzliya,Late,74
2277,2016,3,Hertzliya,In-Time,2008
2278,2016,3,Hertzliya,Precede,344
2279,2016,3,Hedera_West,Late,54
2280,2016,3,Hedera_West,In-Time,1220
2281,2016,3,Hedera_West,Precede,133
2282,2016,3,Holon_Wolfson,Late,49
2283,2016,3,Holon_Wolfson,In-Time,1189
2284,2016,3,Holon_Wolfson,Precede,286
2285,2016,3,Haifa_Hof_Hak'armel,Late,85
2286,2016,3,Haifa_Hof_Hak'armel,In-Time,2910
2287,2016,3,Haifa_Hof_Hak'armel,Precede,264
2288,2016,3,Haifa_Hutzot_Hamifratz,Late,28
2289,2016,3,Haifa_Hutzot_Hamifratz,In-Time,1896
2290,2016,3,Haifa_Hutzot_Hamifratz,Precede,49
2291,2016,3,Haifa_Central,Late,89
2292,2016,3,Haifa_Central,In-Time,3072
2293,2016,3,Haifa_Central,Precede,90
2294,2016,3,Yavneh_East,Late,14
2295,2016,3,Yavneh_East,In-Time,388
2296,2016,3,Yavneh_East,Precede,384
2297,2016,3,Yavneh_West,Late,60
2298,2016,3,Yavneh_West,In-Time,950
2299,2016,3,Yavneh_West,Precede,98
2300,2016,3,Jerusalem_Zoo,Late,3
2301,2016,3,Jerusalem_Zoo,In-Time,97
2302,2016,3,Jerusalem_Zoo,Precede,37
2303,2016,3,Jerusalem_Malha,Late,6
2304,2016,3,Jerusalem_Malha,In-Time,280
2305,2016,3,Jerusalem_Malha,Precede,3
2306,2016,3,Kefar_Habbad,Late,12
2307,2016,3,Kefar_Habbad,In-Time,690
2308,2016,3,Kefar_Habbad,Precede,11
2309,2016,3,Kefar_Sabba,Late,38
2310,2016,3,Kefar_Sabba,In-Time,1518
2311,2016,3,Kefar_Sabba,Precede,576
2312,2016,3,Lehavim_Rahat,Late,41
2313,2016,3,Lehavim_Rahat,In-Time,813
2314,2016,3,Lehavim_Rahat,Precede,16
2315,2016,3,Lod,Late,110
2316,2016,3,Lod,In-Time,3011
2317,2016,3,Lod,Precede,270
2318,2016,3,Lod_Ganei_Aviv,Late,11
2319,2016,3,Lod_Ganei_Aviv,In-Time,274
2320,2016,3,Lod_Ganei_Aviv,Precede,241
2321,2016,3,Modiin_Center,Late,19
2322,2016,3,Modiin_Center,In-Time,1610
2323,2016,3,Haifa_Merkazit_Mifratz_Hof,Late,40
2324,2016,3,Haifa_Merkazit_Mifratz_Hof,In-Time,2702
2325,2016,3,Haifa_Merkazit_Mifratz_Hof,Precede,39
2326,2016,3,Nahariya,Late,41
2327,2016,3,Nahariya,In-Time,2055
2328,2016,3,Ben_Gurion_Airport,Late,41
2329,2016,3,Ben_Gurion_Airport,In-Time,1692
2330,2016,3,Ben_Gurion_Airport,Precede,36
2331,2016,3,Netivot,Late,33
2332,2016,3,Netivot,In-Time,958
2333,2016,3,Netivot,Precede,29
2334,2016,3,Netanya,Late,51
2335,2016,3,Netanya,In-Time,2141
2336,2016,3,Netanya,Precede,109
2337,2016,3,Petah_Tikva_Sgula,Late,35
2338,2016,3,Petah_Tikva_Sgula,In-Time,1561
2339,2016,3,Petah_Tikva_Sgula,Precede,547
2340,2016,3,Acre,Late,54
2341,2016,3,Acre,In-Time,2223
2342,2016,3,Acre,Precede,73
2343,2016,3,Atlit,Late,11
2344,2016,3,Atlit,In-Time,818
2345,2016,3,Atlit,Precede,44
2346,2016,3,Paate_Modin,Late,30
2347,2016,3,Paate_Modin,In-Time,1505
2348,2016,3,Paate_Modin,Precede,77
2349,2016,3,Holon_Junction,Late,55
2350,2016,3,Holon_Junction,In-Time,1184
2351,2016,3,Holon_Junction,Precede,264
2352,2016,3,Cesarea_Pardes_Hanna,Late,38
2353,2016,3,Cesarea_Pardes_Hanna,In-Time,850
2354,2016,3,Cesarea_Pardes_Hanna,Precede,170
2355,2016,3,Kriyat_Arie,Late,87
2356,2016,3,Kriyat_Arie,In-Time,231
2357,2016,3,Kriyat_Arie,Precede,1414
2358,2016,3,Kriyat_Gat,Late,50
2359,2016,3,Kriyat_Gat,In-Time,1094
2360,2016,3,Kriyat_Gat,Precede,43
2361,2016,3,Kriyat_Haim,Late,43
2362,2016,3,Kriyat_Haim,In-Time,1476
2363,2016,3,Kriyat_Haim,Precede,482
2364,2016,3,Kriyat_Motzkin,Late,58
2365,2016,3,Kriyat_Motzkin,In-Time,2060
2366,2016,3,Kriyat_Motzkin,Precede,601
2367,2016,3,Rosh_Haayin_North,Late,41
2368,2016,3,Rosh_Haayin_North,In-Time,1512
2369,2016,3,Rosh_Haayin_North,Precede,578
2370,2016,3,Rishonim,Late,3
2371,2016,3,Rishonim,In-Time,423
2372,2016,3,Rehovot,Late,27
2373,2016,3,Rehovot,In-Time,1308
2374,2016,3,Rehovot,Precede,149
2375,2016,3,Ramla,Late,67
2376,2016,3,Ramla,In-Time,513
2377,2016,3,Ramla,Precede,515
2378,2016,3,Rishon_Leziyyon_Moshe_Dayan,Late,85
2379,2016,3,Rishon_Leziyyon_Moshe_Dayan,In-Time,1263
2380,2016,3,Rishon_Leziyyon_Moshe_Dayan,Precede,306
2381,2016,3,Sderot,Late,34
2382,2016,3,Sderot,In-Time,812
2383,2016,3,Sderot,Precede,186
2384,2016,3,Tel_Aviv_University,Late,169
2385,2016,3,Tel_Aviv_University,In-Time,5886
2386,2016,3,Tel_Aviv_University,Precede,837
2387,2016,3,Tel_Aviv_Haagana,Late,276
2388,2016,3,Tel_Aviv_Haagana,In-Time,5781
2389,2016,3,Tel_Aviv_Haagana,Precede,606
2390,2016,3,Tel_Aviv_Hashalom,Late,267
2391,2016,3,Tel_Aviv_Hashalom,In-Time,5692
2392,2016,3,Tel_Aviv_Hashalom,Precede,929
2393,2016,3,Tel_Aviv_Center,Late,297
2394,2016,3,Tel_Aviv_Center,In-Time,5053
2395,2016,3,Tel_Aviv_Center,Precede,1544
2396,2016,4,Ofakim,Late,30
2397,2016,4,Ofakim,In-Time,860
2398,2016,4,Ofakim,Precede,4
2399,2016,4,Ashdod_Ad_Halom,Late,76
2400,2016,4,Ashdod_Ad_Halom,In-Time,1402
2401,2016,4,Ashdod_Ad_Halom,Precede,36
2402,2016,4,Ashkelon,Late,83
2403,2016,4,Ashkelon,In-Time,1642
2404,2016,4,Ashkelon,Precede,23
2405,2016,4,Beer_Yaacov,Late,32
2406,2016,4,Beer_Yaacov,In-Time,933
2407,2016,4,Beer_Yaacov,Precede,54
2408,2016,4,Beer_Sheva_Center,Late,98
2409,2016,4,Beer_Sheva_Center,In-Time,1730
2410,2016,4,Beer_Sheva_North,Late,104
2411,2016,4,Beer_Sheva_North,In-Time,1833
2412,2016,4,Beer_Sheva_North,Precede,32
2413,2016,4,Beit_Yeoshua,Late,61
2414,2016,4,Beit_Yeoshua,In-Time,1374
2415,2016,4,Beit_Yeoshua,Precede,58
2416,2016,4,Beit_Shemesh,Late,106
2417,2016,4,Beit_Shemesh,In-Time,256
2418,2016,4,Beit_Shemesh,Precede,9
2419,2016,4,Bnei_Brak,Late,45
2420,2016,4,Bnei_Brak,In-Time,1556
2421,2016,4,Bnei_Brak,Precede,51
2422,2016,4,Binyamina,Late,120
2423,2016,4,Binyamina,In-Time,2151
2424,2016,4,Binyamina,Precede,104
2425,2016,4,Bat_Galim,Late,99
2426,2016,4,Bat_Galim,In-Time,2204
2427,2016,4,Bat_Galim,Precede,246
2428,2016,4,Bat_Yam_Yoseftal,Late,69
2429,2016,4,Bat_Yam_Yoseftal,In-Time,1200
2430,2016,4,Bat_Yam_Yoseftal,Precede,77
2431,2016,4,Bat_Yam_Komemiyut,Late,75
2432,2016,4,Bat_Yam_Komemiyut,In-Time,1306
2433,2016,4,Bat_Yam_Komemiyut,Precede,66
2434,2016,4,Dimona,Late,2
2435,2016,4,Dimona,In-Time,101
2436,2016,4,Hod_HaSharon,Late,40
2437,2016,4,Hod_HaSharon,In-Time,956
2438,2016,4,Hertzliya,Late,141
2439,2016,4,Hertzliya,In-Time,1697
2440,2016,4,Hertzliya,Precede,90
2441,2016,4,Hedera_West,Late,66
2442,2016,4,Hedera_West,In-Time,1120
2443,2016,4,Hedera_West,Precede,105
2444,2016,4,Holon_Wolfson,Late,58
2445,2016,4,Holon_Wolfson,In-Time,1432
2446,2016,4,Holon_Wolfson,Precede,46
2447,2016,4,Haifa_Hof_Hak'armel,Late,121
2448,2016,4,Haifa_Hof_Hak'armel,In-Time,2322
2449,2016,4,Haifa_Hof_Hak'armel,Precede,211
2450,2016,4,Haifa_Hutzot_Hamifratz,Late,43
2451,2016,4,Haifa_Hutzot_Hamifratz,In-Time,1489
2452,2016,4,Haifa_Hutzot_Hamifratz,Precede,30
2453,2016,4,Haifa_Central,Late,107
2454,2016,4,Haifa_Central,In-Time,2452
2455,2016,4,Haifa_Central,Precede,77
2456,2016,4,Yavneh_East,Late,17
2457,2016,4,Yavneh_East,In-Time,335
2458,2016,4,Yavneh_East,Precede,262
2459,2016,4,Yavneh_West,Late,63
2460,2016,4,Yavneh_West,In-Time,791
2461,2016,4,Yavneh_West,Precede,28
2462,2016,4,Jerusalem_Zoo,Late,22
2463,2016,4,Jerusalem_Zoo,In-Time,148
2464,2016,4,Jerusalem_Zoo,Precede,31
2465,2016,4,Jerusalem_Malha,Late,46
2466,2016,4,Jerusalem_Malha,In-Time,343
2467,2016,4,Jerusalem_Malha,Precede,2
2468,2016,4,Kefar_Habbad,Late,20
2469,2016,4,Kefar_Habbad,In-Time,622
2470,2016,4,Kefar_Habbad,Precede,11
2471,2016,4,Kefar_Sabba,Late,42
2472,2016,4,Kefar_Sabba,In-Time,1560
2473,2016,4,Kefar_Sabba,Precede,58
2474,2016,4,Lehavim_Rahat,Late,50
2475,2016,4,Lehavim_Rahat,In-Time,714
2476,2016,4,Lehavim_Rahat,Precede,1
